campaign_id,customer_id,campaign_date,campaign_type,reward_type,reward_value,campaign_cost,sent,delivered,clicked,redeemed,redemption_date
CAMP06885,C0958,05-04-2026,New Product,Free Item,1,23,1,1,1,0,
CAMP06886,C0888,23-08-2026,Discount,Percentage Discount,10,21.5,1,1,1,1,25-08-2026
CAMP06887,C0947,06-07-2026,Festival,Percentage Discount,30,32.5,1,1,1,1,16-07-2026
CAMP06888,C0777,25-03-2025,Loyalty,Points,150,18,1,1,0,0,
CAMP06889,C0393,10-05-2025,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP06890,C0421,12-08-2026,Win-back,Percentage Discount,20,31,1,0,0,0,
CAMP06891,C0204,13-05-2026,Loyalty,Points,100,16,1,1,0,0,
CAMP06892,C0091,20-01-2026,Win-back,Percentage Discount,10,27.5,1,1,0,0,
CAMP06893,C0005,18-09-2025,Loyalty,Points,50,14,1,1,0,0,
CAMP06894,C0619,22-04-2026,Festival,Percentage Discount,10,25.5,1,1,0,0,
CAMP06895,C0987,05-09-2025,Festival,Percentage Discount,15,27.25,1,1,0,0,
CAMP06896,C0358,14-05-2025,Discount,Percentage Discount,10,21.5,1,1,0,0,
CAMP06897,C0375,05-05-2026,Win-back,Percentage Discount,25,32.75,1,0,0,0,
CAMP06898,C0689,28-05-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP06899,C0673,10-12-2024,New Product,Free Item,1,23,1,1,0,0,
CAMP06900,C0665,27-08-2025,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP06901,C0535,02-11-2024,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP06902,C0231,04-09-2025,Festival,Percentage Discount,15,27.25,1,1,0,0,
CAMP06903,C0649,22-07-2025,Discount,Percentage Discount,15,23.25,1,1,0,0,
CAMP06904,C0024,16-07-2026,Loyalty,Points,50,14,1,1,0,0,
CAMP06905,C0393,01-03-2025,Loyalty,Points,50,14,1,1,0,0,
CAMP06906,C0676,11-07-2025,Birthday,Percentage Discount,20,22,1,1,1,0,
CAMP06907,C0155,22-09-2024,Loyalty,Points,100,16,1,1,0,0,
CAMP06908,C0411,27-07-2026,Loyalty,Points,150,18,1,1,0,0,
CAMP06909,C0717,06-02-2026,Festival,Percentage Discount,30,32.5,1,1,0,0,
CAMP06910,C0231,23-07-2025,Discount,Percentage Discount,10,21.5,1,1,1,0,
CAMP06911,C0988,08-06-2026,New Product,Free Item,1,23,1,1,1,0,
CAMP06912,C0734,25-06-2026,Loyalty,Points,150,18,1,1,0,0,
CAMP06913,C0028,03-10-2025,Discount,Percentage Discount,10,21.5,1,1,1,0,
CAMP06914,C0877,06-06-2026,Discount,Percentage Discount,5,19.75,1,0,0,0,
CAMP06915,C0414,01-12-2025,Discount,Percentage Discount,20,25,1,0,0,0,
CAMP06916,C0939,28-09-2025,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP06917,C0202,19-08-2026,Loyalty,Points,50,14,1,1,1,0,
CAMP06918,C0992,05-02-2026,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP06919,C0663,23-03-2026,Loyalty,Points,150,18,1,1,0,0,
CAMP06920,C0631,19-02-2026,Loyalty,Points,250,22,1,1,0,0,
CAMP06921,C0595,04-06-2026,Loyalty,Points,100,16,1,1,1,1,15-06-2026
CAMP06922,C0977,29-05-2026,Festival,Percentage Discount,30,32.5,1,1,0,0,
CAMP06923,C0711,07-08-2026,Loyalty,Points,250,22,1,1,0,0,
CAMP06924,C0439,28-06-2026,New Product,Free Item,1,23,1,1,1,0,
CAMP06925,C0505,21-02-2026,New Product,Free Item,1,23,1,1,1,0,
CAMP06926,C0332,13-06-2024,Loyalty,Points,100,16,1,1,0,0,
CAMP06927,C0718,15-07-2026,Loyalty,Points,150,18,1,1,0,0,
CAMP06928,C0759,29-02-2024,Discount,Percentage Discount,10,21.5,1,1,0,0,
CAMP06929,C0570,03-02-2026,Birthday,Percentage Discount,15,20.25,1,1,1,1,17-02-2026
CAMP06930,C0556,03-06-2026,Festival,Percentage Discount,25,30.75,1,1,1,0,
CAMP06931,C0968,05-09-2025,Win-back,Percentage Discount,10,27.5,1,0,0,0,
CAMP06932,C0328,05-01-2024,Birthday,Percentage Discount,10,18.5,1,1,1,1,18-01-2024
CAMP06933,C0572,22-05-2026,Win-back,Percentage Discount,20,31,1,1,0,0,
CAMP06934,C0295,26-07-2026,Loyalty,Points,150,18,1,1,0,0,
CAMP06935,C0638,10-10-2025,Festival,Percentage Discount,10,25.5,1,1,0,0,
CAMP06936,C0943,22-07-2026,Discount,Percentage Discount,10,21.5,1,1,1,1,23-07-2026
CAMP06937,C0789,27-03-2026,Loyalty,Points,100,16,1,1,1,0,
CAMP06938,C0444,16-08-2025,Win-back,Percentage Discount,25,32.75,1,1,1,1,25-08-2025
CAMP06939,C0870,09-04-2025,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP06940,C0826,29-03-2025,Discount,Percentage Discount,15,23.25,1,1,0,0,
CAMP06941,C0497,23-08-2026,Discount,Percentage Discount,5,19.75,1,1,0,0,
CAMP06942,C0511,06-08-2025,Birthday,Percentage Discount,20,22,1,1,1,0,
CAMP06943,C0002,11-07-2025,Win-back,Percentage Discount,15,29.25,1,1,0,0,
CAMP06944,C0095,04-02-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP06945,C0763,07-07-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP06946,C0065,11-01-2026,Loyalty,Points,100,16,1,1,1,0,
CAMP06947,C0633,23-08-2025,Festival,Percentage Discount,25,30.75,1,1,0,0,
CAMP06948,C0333,19-01-2026,Festival,Percentage Discount,20,29,1,1,0,0,
CAMP06949,C0003,16-01-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP06950,C0937,14-01-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP06951,C0403,31-03-2025,Festival,Percentage Discount,30,32.5,1,1,1,0,
CAMP06952,C0307,31-07-2026,Discount,Percentage Discount,15,23.25,1,1,0,0,
CAMP06953,C0632,12-07-2026,Festival,Percentage Discount,30,32.5,1,1,1,0,
CAMP06954,C0392,11-03-2026,Win-back,Percentage Discount,20,31,1,1,0,0,
CAMP06955,C0854,11-05-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP06956,C0609,26-07-2026,Loyalty,Points,150,18,1,1,1,1,01-08-2026
CAMP06957,C0919,02-02-2026,Discount,Percentage Discount,10,21.5,1,1,0,0,
CAMP06958,C0055,06-05-2026,Loyalty,Points,250,22,1,1,0,0,
CAMP06959,C0856,11-06-2026,Loyalty,Points,250,22,1,1,0,0,
CAMP06960,C0959,23-06-2026,Festival,Percentage Discount,30,32.5,1,1,0,0,
CAMP06961,C0064,19-05-2026,Win-back,Percentage Discount,15,29.25,1,1,0,0,
CAMP06962,C0540,13-08-2026,Discount,Percentage Discount,5,19.75,1,1,0,0,
CAMP06963,C0567,06-08-2024,Win-back,Percentage Discount,15,29.25,1,0,0,0,
CAMP06964,C0418,28-01-2026,Loyalty,Points,100,16,1,1,0,0,
CAMP06965,C0184,17-05-2026,Discount,Percentage Discount,10,21.5,1,1,1,0,
CAMP06966,C0437,23-06-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP06967,C0384,16-06-2026,Discount,Percentage Discount,20,25,1,0,0,0,
CAMP06968,C0175,23-09-2025,Festival,Percentage Discount,15,27.25,1,1,0,0,
CAMP06969,C0795,01-11-2025,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP06970,C0137,02-04-2026,Discount,Percentage Discount,15,23.25,1,1,1,1,07-04-2026
CAMP06971,C0753,10-02-2026,Discount,Percentage Discount,15,23.25,1,1,1,0,
CAMP06972,C0185,23-10-2025,Win-back,Percentage Discount,20,31,1,1,0,0,
CAMP06973,C0013,03-10-2025,Loyalty,Points,250,22,1,1,1,0,
CAMP06974,C0430,16-11-2025,Loyalty,Points,250,22,1,1,0,0,
CAMP06975,C0311,07-09-2024,Loyalty,Points,100,16,1,1,1,0,
CAMP06976,C0550,30-01-2026,Festival,Percentage Discount,10,25.5,1,0,0,0,
CAMP06977,C0511,19-11-2025,Win-back,Percentage Discount,15,29.25,1,1,0,0,
CAMP06978,C0426,21-08-2025,Birthday,Percentage Discount,10,18.5,1,1,1,1,23-08-2025
CAMP06979,C0775,27-05-2026,Discount,Percentage Discount,15,23.25,1,1,1,0,
CAMP06980,C0546,28-08-2026,Festival,Percentage Discount,30,32.5,1,1,0,0,
CAMP06981,C0185,10-03-2025,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP06982,C0029,02-03-2026,Festival,Percentage Discount,30,32.5,1,1,0,0,
CAMP06983,C0532,30-06-2026,Loyalty,Points,100,16,1,1,1,0,
CAMP06984,C0938,16-09-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP06985,C0754,12-11-2024,New Product,Free Item,1,23,1,1,0,0,
CAMP06986,C0294,13-04-2026,Loyalty,Points,100,16,1,1,0,0,
CAMP06987,C0580,05-03-2026,Festival,Percentage Discount,15,27.25,1,1,1,0,
CAMP06988,C0597,18-02-2025,Win-back,Percentage Discount,20,31,1,1,0,0,
CAMP06989,C0930,12-08-2026,Win-back,Percentage Discount,20,31,1,1,1,0,
CAMP06990,C0543,13-02-2026,Birthday,Percentage Discount,10,18.5,1,1,1,0,
CAMP06991,C0466,07-06-2026,Birthday,Percentage Discount,10,18.5,1,1,1,0,
CAMP06992,C0353,25-07-2026,Win-back,Percentage Discount,15,29.25,1,1,1,0,
CAMP06993,C0807,17-09-2024,New Product,Free Item,1,23,1,1,0,0,
CAMP06994,C0931,31-10-2025,Birthday,Percentage Discount,10,18.5,1,1,1,0,
CAMP06995,C0971,19-02-2026,Win-back,Percentage Discount,10,27.5,1,1,0,0,
CAMP06996,C0705,25-05-2026,Win-back,Percentage Discount,15,29.25,1,1,0,0,
CAMP06997,C0804,27-02-2026,Discount,Percentage Discount,10,21.5,1,1,0,0,
CAMP06998,C0263,26-07-2026,Discount,Percentage Discount,5,19.75,1,1,0,0,
CAMP06999,C0476,20-09-2025,Loyalty,Points,150,18,1,1,0,0,
CAMP07000,C0836,27-06-2026,Loyalty,Points,150,18,1,1,1,1,28-06-2026
CAMP07001,C0191,14-01-2026,Discount,Percentage Discount,15,23.25,1,1,0,0,
CAMP07002,C0052,06-08-2026,Discount,Percentage Discount,5,19.75,1,1,1,1,14-08-2026
CAMP07003,C0019,27-07-2026,Birthday,Percentage Discount,20,22,1,1,1,1,01-08-2026
CAMP07004,C0794,19-04-2024,Festival,Percentage Discount,25,30.75,1,0,0,0,
CAMP07005,C0191,18-03-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP07006,C0156,17-04-2025,Loyalty,Points,50,14,1,1,0,0,
CAMP07007,C0173,15-12-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP07008,C0438,18-07-2026,Win-back,Percentage Discount,15,29.25,1,1,0,0,
CAMP07009,C0172,21-07-2025,Festival,Percentage Discount,15,27.25,1,0,0,0,
CAMP07010,C0506,16-02-2026,Birthday,Percentage Discount,15,20.25,1,1,1,0,
CAMP07011,C0546,21-04-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP07012,C0724,22-06-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP07013,C0573,05-05-2026,Loyalty,Points,150,18,1,1,0,0,
CAMP07014,C0431,15-06-2026,Discount,Percentage Discount,15,23.25,1,1,0,0,
CAMP07015,C0629,22-06-2025,Discount,Percentage Discount,15,23.25,1,1,0,0,
CAMP07016,C0407,26-07-2026,Discount,Percentage Discount,15,23.25,1,1,0,0,
CAMP07017,C0933,25-07-2025,Birthday,Percentage Discount,10,18.5,1,1,1,0,
CAMP07018,C0333,14-05-2025,Discount,Percentage Discount,10,21.5,1,1,1,1,24-05-2025
CAMP07019,C0895,15-11-2025,Loyalty,Points,250,22,1,1,1,0,
CAMP07020,C0318,09-07-2026,Loyalty,Points,100,16,1,1,0,0,
CAMP07021,C0365,02-09-2024,Win-back,Percentage Discount,15,29.25,1,1,1,0,
CAMP07022,C0101,08-05-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP07023,C0156,29-08-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP07024,C0192,02-05-2026,Birthday,Percentage Discount,15,20.25,1,1,1,1,11-05-2026
CAMP07025,C0076,19-02-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP07026,C0258,03-06-2026,Win-back,Percentage Discount,25,32.75,1,0,0,0,
CAMP07027,C0629,27-02-2026,Discount,Percentage Discount,10,21.5,1,1,0,0,
CAMP07028,C0470,21-06-2025,Win-back,Percentage Discount,15,29.25,1,1,0,0,
CAMP07029,C0259,16-06-2026,Discount,Percentage Discount,20,25,1,1,1,1,20-06-2026
CAMP07030,C0825,22-07-2026,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP07031,C0786,05-06-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP07032,C0353,14-07-2026,Festival,Percentage Discount,25,30.75,1,1,0,0,
CAMP07033,C0575,01-08-2025,Loyalty,Points,100,16,1,1,0,0,
CAMP07034,C0522,13-01-2025,Birthday,Percentage Discount,15,20.25,1,1,1,0,
CAMP07035,C0556,18-07-2025,Festival,Percentage Discount,25,30.75,1,1,0,0,
CAMP07036,C0314,01-08-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP07037,C0525,19-03-2026,Loyalty,Points,250,22,1,1,1,0,
CAMP07038,C0448,04-06-2026,Birthday,Percentage Discount,20,22,1,1,1,1,06-06-2026
CAMP07039,C0582,11-07-2025,Loyalty,Points,250,22,1,1,0,0,
CAMP07040,C0187,21-06-2026,Festival,Percentage Discount,10,25.5,1,1,0,0,
CAMP07041,C0072,24-05-2026,Loyalty,Points,50,14,1,1,1,0,
CAMP07042,C0772,20-03-2026,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP07043,C0666,14-05-2025,Loyalty,Points,150,18,1,1,0,0,
CAMP07044,C0445,06-05-2025,Discount,Percentage Discount,5,19.75,1,1,0,0,
CAMP07045,C0527,28-08-2026,Loyalty,Points,50,14,1,1,0,0,
CAMP07046,C0785,25-12-2025,Festival,Percentage Discount,10,25.5,1,0,0,0,
CAMP07047,C0816,22-04-2026,Loyalty,Points,150,18,1,1,0,0,
CAMP07048,C0288,09-09-2024,New Product,Free Item,1,23,1,1,0,0,
CAMP07049,C0291,20-06-2026,Loyalty,Points,150,18,1,1,0,0,
CAMP07050,C0629,09-08-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP07051,C0506,16-02-2026,Birthday,Percentage Discount,15,20.25,1,0,0,0,
CAMP07052,C0486,11-03-2026,Festival,Percentage Discount,20,29,1,1,0,0,
CAMP07053,C0415,24-10-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP07054,C0588,19-12-2024,Loyalty,Points,150,18,1,1,1,0,
CAMP07055,C0723,23-01-2026,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP07056,C0426,15-09-2025,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP07057,C0204,31-12-2025,New Product,Free Item,1,23,1,1,1,0,
CAMP07058,C0464,24-02-2025,Festival,Percentage Discount,30,32.5,1,1,1,0,
CAMP07059,C0802,21-09-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP07060,C0846,13-07-2026,Festival,Percentage Discount,25,30.75,1,1,0,0,
CAMP07061,C0762,16-06-2026,Loyalty,Points,100,16,1,1,0,0,
CAMP07062,C0553,30-08-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP07063,C0658,24-05-2026,Birthday,Percentage Discount,20,22,1,1,1,1,28-05-2026
CAMP07064,C0142,14-05-2026,Festival,Percentage Discount,15,27.25,1,1,0,0,
CAMP07065,C0846,03-04-2026,Festival,Percentage Discount,25,30.75,1,1,0,0,
CAMP07066,C0322,28-06-2026,Loyalty,Points,250,22,1,1,0,0,
CAMP07067,C0461,31-12-2025,Festival,Percentage Discount,15,27.25,1,1,1,0,
CAMP07068,C0299,14-08-2024,Discount,Percentage Discount,15,23.25,1,1,0,0,
CAMP07069,C0652,19-02-2026,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP07070,C0990,02-04-2025,Festival,Percentage Discount,30,32.5,1,1,1,0,
CAMP07071,C0154,06-10-2024,Festival,Percentage Discount,10,25.5,1,1,0,0,
CAMP07072,C0050,17-06-2026,Discount,Percentage Discount,5,19.75,1,1,0,0,
CAMP07073,C0927,24-06-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP07074,C0819,12-01-2026,Birthday,Percentage Discount,20,22,1,1,1,1,21-01-2026
CAMP07075,C0810,22-04-2025,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP07076,C0755,02-12-2025,Loyalty,Points,100,16,1,1,1,0,
CAMP07077,C0998,28-07-2024,New Product,Free Item,1,23,1,1,0,0,
CAMP07078,C0370,25-05-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP07079,C0394,09-12-2025,Discount,Percentage Discount,5,19.75,1,0,0,0,
CAMP07080,C0398,16-04-2025,Loyalty,Points,250,22,1,1,0,0,
CAMP07081,C0964,30-10-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP07082,C0036,30-11-2025,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP07083,C0079,08-06-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP07084,C0555,04-06-2026,New Product,Free Item,1,23,1,1,1,1,17-06-2026
CAMP07085,C0922,30-07-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP07086,C0700,16-09-2025,Birthday,Percentage Discount,10,18.5,1,1,1,0,
CAMP07087,C0101,23-07-2026,New Product,Free Item,1,23,1,1,1,1,29-07-2026
CAMP07088,C0527,08-07-2026,Loyalty,Points,100,16,1,1,0,0,
CAMP07089,C0549,09-06-2024,Loyalty,Points,250,22,1,1,0,0,
CAMP07090,C0090,15-09-2025,Discount,Percentage Discount,15,23.25,1,1,0,0,
CAMP07091,C0957,08-03-2026,Win-back,Percentage Discount,15,29.25,1,1,1,0,
CAMP07092,C0415,12-08-2024,New Product,Free Item,1,23,1,1,0,0,
CAMP07093,C0046,07-07-2026,Win-back,Percentage Discount,25,32.75,1,1,1,0,
CAMP07094,C0776,16-05-2026,Win-back,Percentage Discount,25,32.75,1,0,0,0,
CAMP07095,C0877,14-08-2026,Loyalty,Points,100,16,1,1,0,0,
CAMP07096,C0354,19-06-2026,Festival,Percentage Discount,15,27.25,1,1,0,0,
CAMP07097,C0311,31-07-2024,Win-back,Percentage Discount,20,31,1,1,0,0,
CAMP07098,C0968,15-03-2026,Win-back,Percentage Discount,20,31,1,1,0,0,
CAMP07099,C0139,08-01-2025,Festival,Percentage Discount,25,30.75,1,1,0,0,
CAMP07100,C0748,21-03-2026,Win-back,Percentage Discount,20,31,1,1,0,0,
CAMP07101,C0039,19-12-2024,Birthday,Percentage Discount,20,22,1,0,0,0,
CAMP07102,C0025,26-12-2025,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP07103,C0994,03-03-2026,New Product,Free Item,1,23,1,0,0,0,
CAMP07104,C0719,12-09-2025,Discount,Percentage Discount,10,21.5,1,1,1,0,
CAMP07105,C0900,22-01-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP07106,C0246,24-06-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP07107,C0737,28-05-2026,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP07108,C0578,26-05-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP07109,C0065,13-02-2025,Discount,Percentage Discount,10,21.5,1,1,1,0,
CAMP07110,C0786,13-10-2023,Win-back,Percentage Discount,10,27.5,1,1,0,0,
CAMP07111,C0154,08-07-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP07112,C0850,27-02-2026,New Product,Free Item,1,23,1,1,1,0,
CAMP07113,C0642,25-03-2026,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP07114,C0159,21-11-2025,Birthday,Percentage Discount,15,20.25,1,1,1,1,28-11-2025
CAMP07115,C0031,13-07-2026,Birthday,Percentage Discount,20,22,1,0,0,0,
CAMP07116,C0832,09-01-2026,Loyalty,Points,250,22,1,1,1,1,10-01-2026
CAMP07117,C0552,31-08-2026,Festival,Percentage Discount,20,29,1,1,1,0,
CAMP07118,C0059,23-04-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP07119,C0678,03-03-2025,Loyalty,Points,250,22,1,1,1,1,13-03-2025
CAMP07120,C0365,21-12-2024,Win-back,Percentage Discount,25,32.75,1,1,1,1,03-01-2025
CAMP07121,C0045,06-09-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP07122,C0607,06-06-2025,Loyalty,Points,100,16,1,1,0,0,
CAMP07123,C0042,08-04-2026,Festival,Percentage Discount,20,29,1,1,1,0,
CAMP07124,C0955,29-11-2025,Birthday,Percentage Discount,10,18.5,1,1,1,0,
CAMP07125,C0982,15-05-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP07126,C0229,14-01-2025,Festival,Percentage Discount,15,27.25,1,1,0,0,
CAMP07127,C0757,05-04-2025,Festival,Percentage Discount,30,32.5,1,1,0,0,
CAMP07128,C0421,29-01-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP07129,C0794,04-09-2025,New Product,Free Item,1,23,1,1,0,0,
CAMP07130,C0974,30-08-2026,Loyalty,Points,100,16,1,0,0,0,
CAMP07131,C0200,13-03-2026,Loyalty,Points,250,22,1,0,0,0,
CAMP07132,C0355,28-10-2025,New Product,Free Item,1,23,1,1,1,0,
CAMP07133,C0164,13-01-2026,Loyalty,Points,250,22,1,1,1,0,
CAMP07134,C0190,15-07-2026,Festival,Percentage Discount,30,32.5,1,1,1,0,
CAMP07135,C0367,23-10-2025,Loyalty,Points,250,22,1,1,0,0,
CAMP07136,C0833,27-06-2025,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP07137,C0135,09-03-2026,Discount,Percentage Discount,10,21.5,1,1,1,0,
CAMP07138,C0552,11-05-2026,Loyalty,Points,50,14,1,1,0,0,
CAMP07139,C0276,14-06-2025,Win-back,Percentage Discount,10,27.5,1,1,0,0,
CAMP07140,C0476,05-11-2025,Loyalty,Points,250,22,1,1,1,1,12-11-2025
CAMP07141,C0027,27-10-2025,New Product,Free Item,1,23,1,1,1,0,
CAMP07142,C0471,02-01-2026,Festival,Percentage Discount,10,25.5,1,1,0,0,
CAMP07143,C0978,13-02-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP07144,C0269,07-04-2025,Loyalty,Points,150,18,1,1,1,0,
CAMP07145,C0752,17-05-2025,Win-back,Percentage Discount,15,29.25,1,1,0,0,
CAMP07146,C0284,30-07-2026,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP07147,C0096,29-05-2025,Birthday,Percentage Discount,15,20.25,1,1,1,1,07-06-2025
CAMP07148,C0557,14-06-2026,Loyalty,Points,250,22,1,0,0,0,
CAMP07149,C0202,03-04-2025,Discount,Percentage Discount,15,23.25,1,1,0,0,
CAMP07150,C0106,04-11-2025,Discount,Percentage Discount,5,19.75,1,1,1,0,
CAMP07151,C0364,20-01-2026,Festival,Percentage Discount,25,30.75,1,1,0,0,
CAMP07152,C0857,15-01-2026,Loyalty,Points,150,18,1,1,0,0,
CAMP07153,C0041,19-08-2026,Discount,Percentage Discount,10,21.5,1,0,0,0,
CAMP07154,C0703,06-04-2025,Festival,Percentage Discount,30,32.5,1,1,0,0,
CAMP07155,C0194,01-01-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP07156,C0635,26-05-2026,Loyalty,Points,100,16,1,1,0,0,
CAMP07157,C0612,18-08-2026,New Product,Free Item,1,23,1,1,1,0,
CAMP07158,C0780,29-01-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP07159,C0382,29-03-2025,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP07160,C0715,25-05-2026,Festival,Percentage Discount,15,27.25,1,1,0,0,
CAMP07161,C0453,26-05-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP07162,C0292,04-02-2026,Birthday,Percentage Discount,15,20.25,1,0,0,0,
CAMP07163,C0919,05-07-2026,Loyalty,Points,150,18,1,1,0,0,
CAMP07164,C0469,10-05-2026,Win-back,Percentage Discount,10,27.5,1,1,1,1,14-05-2026
CAMP07165,C0612,10-08-2026,Birthday,Percentage Discount,15,20.25,1,0,0,0,
CAMP07166,C0385,30-03-2026,Discount,Percentage Discount,10,21.5,1,1,1,1,13-04-2026
CAMP07167,C0027,30-11-2025,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP07168,C0261,18-07-2026,Discount,Percentage Discount,15,23.25,1,1,1,0,
CAMP07169,C0907,14-01-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP07170,C0764,01-07-2026,Discount,Percentage Discount,10,21.5,1,1,0,0,
CAMP07171,C0604,02-07-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP07172,C0614,08-01-2026,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP07173,C0977,25-12-2024,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP07174,C0685,19-08-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP07175,C0164,30-10-2025,Birthday,Percentage Discount,15,20.25,1,1,1,0,
CAMP07176,C0611,11-08-2026,Win-back,Percentage Discount,15,29.25,1,0,0,0,
CAMP07177,C0506,24-02-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP07178,C0416,31-07-2026,Win-back,Percentage Discount,20,31,1,1,1,0,
CAMP07179,C0822,19-08-2026,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP07180,C0538,12-05-2026,New Product,Free Item,1,23,1,1,1,0,
CAMP07181,C0022,18-01-2026,Loyalty,Points,100,16,1,1,0,0,
CAMP07182,C0843,28-07-2026,Birthday,Percentage Discount,20,22,1,1,1,0,
CAMP07183,C0141,13-05-2026,Discount,Percentage Discount,15,23.25,1,1,0,0,
CAMP07184,C0135,15-01-2024,Win-back,Percentage Discount,25,32.75,1,1,0,0,
CAMP07185,C0111,05-02-2025,Discount,Percentage Discount,20,25,1,1,0,0,
CAMP07186,C0652,01-08-2026,Birthday,Percentage Discount,10,18.5,1,1,0,0,
CAMP07187,C0598,15-02-2026,New Product,Free Item,1,23,1,1,1,0,
CAMP07188,C0821,29-02-2024,Birthday,Percentage Discount,10,18.5,1,1,1,1,04-03-2024
CAMP07189,C0465,17-03-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP07190,C0908,19-07-2026,Loyalty,Points,50,14,1,1,0,0,
CAMP07191,C0891,27-08-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP07192,C0143,14-11-2024,Birthday,Percentage Discount,15,20.25,1,1,0,0,
CAMP07193,C0756,30-06-2025,Festival,Percentage Discount,15,27.25,1,1,0,0,
CAMP07194,C0369,12-08-2026,Win-back,Percentage Discount,15,29.25,1,1,0,0,
CAMP07195,C0450,11-08-2026,Win-back,Percentage Discount,15,29.25,1,1,1,0,
CAMP07196,C0004,18-01-2026,Discount,Percentage Discount,15,23.25,1,1,1,0,
CAMP07197,C0546,02-05-2026,Win-back,Percentage Discount,20,31,1,1,0,0,
CAMP07198,C0529,16-05-2026,New Product,Free Item,1,23,1,1,0,0,
CAMP07199,C0298,20-07-2026,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP07200,C0561,14-09-2025,Win-back,Percentage Discount,10,27.5,1,1,1,0,
CAMP07201,C0622,18-08-2026,Loyalty,Points,100,16,1,1,0,0,
CAMP07202,C0734,04-07-2026,Birthday,Percentage Discount,20,22,1,1,0,0,
CAMP07203,C0455,09-12-2025,New Product,Free Item,1,23,1,1,0,0,
